x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
233.9017,594.28503,13915517,0.7375,0.06382979,0.0,0.0,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
233.9017,594.28503,13915541,0.77500004,0.06382979,-0.0077910754,-0.014270166,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
233.9017,594.28503,13915557,0.7875,0.08510638,-0.0028261093,-0.0112356385,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
233.9017,594.28503,13915573,0.8,0.08510638,-0.02104076,-0.055038147,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
233.9017,594.28503,13915598,0.8,0.10638297,-0.0012056464,-0.0039492426,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
226.22107,570.1284,13915625,0.8,0.12765957,-262.32736,-809.6187,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
224.13733,552.08813,13915641,0.7875,0.08510638,-274.56393,-1251.9287,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
222.28012,527.86475,13915658,0.7875,0.10638297,-153.20216,-1638.8507,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
222.22827,495.53882,13915675,0.8,0.08510638,30.759394,-1848.4434,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
223.29507,459.78613,13915692,0.8,0.12765957,108.84535,-2322.4343,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
225.3335,420.7588,13915708,0.7875,0.08510638,165.9951,-2700.6821,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
225.90433,379.84314,13915725,0.8,0.08510638,170.23245,-2731.2073,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
225.91138,347.156,13915742,0.8125,0.08510638,71.47701,-2435.508,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
229.14621,310.2732,13915758,0.8,0.10638297,71.913536,-2211.2434,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
237.13074,274.89673,13915775,0.8125,0.08510638,296.0589,-2114.0154,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
248.6437,247.10864,13915792,0.8,0.12765957,648.5126,-1859.993,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
258.33948,226.85864,13915809,0.8125,0.09574468,857.1855,-1413.2217,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
268.1217,214.50854,13915825,0.7875,0.08510638,818.6672,-802.83795,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
279.06754,206.92505,13915842,0.8125,0.08510638,676.61115,-213.56859,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
289.13593,206.5094,13915859,0.825,0.08510638,627.2828,201.76253,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
297.4559,212.99487,13915875,0.83750004,0.08510638,578.56146,549.72473,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
308.49985,236.74402,13915892,0.8125,0.12765957,567.7761,1233.1703,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
315.47574,271.22998,13915909,0.85,0.09574468,503.7785,2214.9333,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
321.61606,304.354,13915926,0.83750004,0.12765957,410.91623,2780.2312,0.011019513,0.029561788,0.01597786,0.0,0.0,0.0
325.80878,335.24536,13915942,0.8125,0.10638297,263.16895,2795.833,-0.015184388,0.023649424,0.044781685,0.0,0.0,0.0
330.95392,362.83252,13915959,0.85,0.08510638,164.37746,2108.3694,-0.015184388,0.023649424,0.044781685,0.0,0.0,0.0
335.0902,384.6936,13915976,0.825,0.10638297,162.23164,1466.7723,-0.015184388,0.023649424,0.044781685,0.0,0.0,0.0
338.16635,397.20996,13915992,0.825,0.10638297,185.86183,870.34656,-0.015184388,0.023649424,0.044781685,0.0,0.0,0.0
341.17764,403.8092,13916009,0.825,0.09574468,162.38676,312.8626,-0.015184388,0.023649424,0.044781685,0.0,0.0,0.0
