x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
203.41165,253.98828,13143396,0.625,0.09574468,0.0,0.0,-0.013090037,-0.049107805,-0.019639969,0.0,0.0,0.0
203.41165,253.98828,13143420,0.675,0.09574468,-9.464469E-4,-0.0030714353,-0.013090037,-0.049107805,-0.019639969,0.0,0.0,0.0
203.41165,253.98828,13143437,0.71250004,0.08510638,0.0036131341,0.002869146,-0.013090037,-0.049107805,-0.019639969,0.0,0.0,0.0
203.41165,253.98828,13143448,0.725,0.09574468,-0.005333981,-0.007062618,-0.013090037,-0.049107805,-0.019639969,0.0,0.0,0.0
203.41165,253.98828,13143470,0.77500004,0.09574468,-0.0073630996,-0.007632486,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143504,0.7875,0.08510638,0.0012493324,0.0017771177,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143520,0.8125,0.08510638,-0.0053174626,-0.0069621056,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143537,0.825,0.10638297,0.0019020933,0.002901854,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143554,0.83750004,0.12765957,0.0053737434,0.0063186022,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143571,0.825,0.12765957,0.0043694414,0.0049519576,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143584,0.85,0.10638297,-6.084464E-4,1.8015379E-4,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
203.41165,253.98828,13143604,0.85,0.09574468,0.009174207,0.011440223,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
188.00623,236.99109,13143621,0.8625,0.08510638,-426.6205,-470.69916,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
181.75269,225.9524,13143637,0.83750004,0.08510638,-705.16864,-880.8891,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
180.26569,216.19592,13143654,0.83750004,0.08510638,-588.49133,-1019.1614,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
181.62747,208.96802,13143671,0.875,0.09574468,-167.18408,-800.8964,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
184.35298,201.79712,13143688,0.8625,0.12765957,396.50418,-345.9735,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
186.68999,196.63916,13143704,0.8625,0.12765957,341.07816,-281.05682,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
190.9226,190.5393,13143721,0.8625,0.12765957,322.61743,-240.17839,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
195.68579,184.76721,13143738,0.8625,0.11702127,322.30872,-290.66394,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
200.39767,179.81152,13143754,0.875,0.11702127,344.6204,-292.44183,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
204.53098,175.24939,13143771,0.8625,0.09574468,327.52625,-280.3544,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
208.69443,172.34167,13143788,0.875,0.10638297,272.49237,-215.80978,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
213.35965,171.35754,13143805,0.875,0.10638297,241.66917,-84.182304,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
218.0282,173.18848,13143821,0.875,0.10638297,271.31784,87.67187,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
223.26556,176.94458,13143838,0.875,0.10638297,303.57852,267.8456,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
231.18356,182.61426,13143855,0.875,0.12765957,403.76837,420.44058,-0.010472037,-0.03928624,-0.06371212,0.0,0.0,0.0
