x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
596.78357,146.47937,17158133,0.9375,0.11702127,0.0,0.0,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
596.78357,146.47937,17158159,1.0500001,0.12765957,0.008527099,0.0025699113,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
596.78357,146.47937,17158176,1.1125001,0.11702127,-0.010366599,-0.0030704483,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
567.3214,185.24939,17158192,0.95,0.10638297,-1285.1396,1692.1456,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
503.03345,273.48523,17158209,0.9375,0.08510638,-3663.9885,4942.5474,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
439.8518,362.2057,17158226,0.8875,0.10638297,-4943.5117,6778.0347,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
383.9378,447.2096,17158243,0.90000004,0.08510638,-5395.4126,7724.7935,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
340.45956,509.0005,17158259,0.9125,0.10638297,-4036.4946,5978.698,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
310.39825,555.4651,17158276,0.95,0.12765957,-2094.2598,3302.716,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
294.85065,578.51404,17158293,0.9375,0.08510638,-866.51025,1440.3815,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
290.39682,582.72656,17158309,0.96250004,0.08510638,151.41692,-221.39581,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
292.61298,575.0807,17158326,1.0125,0.12765957,764.8979,-1303.5199,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
360.67557,469.3672,17158343,0.975,0.10638297,2627.5476,-4251.37,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
431.98126,351.276,17158359,0.875,0.12765957,4867.7607,-7856.1396,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
520.44385,230.29504,17158376,0.875,0.12765957,6753.3374,-10235.259,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
600.3603,130.61292,17158393,0.875,0.12765957,7198.4873,-10076.86,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
660.5913,74.987915,17158410,0.83750004,0.10638297,5186.904,-5632.6523,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
684.7896,60.216797,17158426,0.8625,0.09574468,2520.9553,-1226.5446,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
691.18445,61.39807,17158443,0.925,0.11702127,-34.056538,1741.8511,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
691.79865,86.70422,17158460,1.025,0.12765957,-1486.234,3251.8406,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
656.8498,152.69519,17158476,1.025,0.12765957,-2472.5134,4502.6387,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
590.196,238.6466,17158493,1.0125,0.10638297,-3931.544,6016.126,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
527.52783,314.71375,17158510,1.0,0.12765957,-5256.375,6807.5693,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
474.3473,380.71985,17158527,0.9375,0.10638297,-5152.2656,5903.006,0.008396909,0.011350602,0.0016355515,2.5165823E-6,0.0,0.0
437.11633,429.51306,17158543,0.825,0.09574468,-3691.9834,3989.118,0.008396909,0.011350602,0.0016355515,2.5165823E-6,0.0,0.0
424.6512,442.07422,17158560,0.7625,0.12765957,-1434.2227,1550.5641,0.008396909,0.011350602,0.0016355515,2.5165823E-6,0.0,0.0
424.47385,444.12292,17158577,0.825,0.12765957,340.74487,-428.8694,0.008396909,0.011350602,0.0016355515,2.5165823E-6,0.0,0.0
477.13275,398.2821,17158593,0.9375,0.12765957,2439.025,-2526.1533,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
549.315,328.31897,17158610,0.90000004,0.09574468,4867.3047,-4843.1436,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
623.9827,263.03503,17158627,0.875,0.07446808,6481.8726,-6082.9805,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
684.58405,224.17664,17158644,0.8625,0.08510638,6136.617,-5168.328,0.008396909,0.011350602,0.0016355515,0.0,0.0,0.0
713.55023,210.5094,17158660,0.85,0.08510638,3694.849,-2366.71,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
720.94116,211.69202,17158677,0.90000004,0.08510638,660.38916,555.84424,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
720.2982,224.86719,17158694,1.0375,0.10638297,-1146.7587,1927.2026,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
680.1918,275.0509,17158710,0.96250004,0.11702127,-2440.5115,2862.7058,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
622.63135,333.594,17158727,0.925,0.09574468,-4012.6519,4262.992,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
587.17834,371.03735,17158744,0.8875,0.08510638,-4303.31,4333.1006,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
569.73486,387.85815,17158761,0.875,0.10638297,-3128.6067,2921.032,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
565.97906,390.11572,17158777,0.875,0.10638297,-956.26636,639.35614,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
574.3787,385.60205,17158794,1.0,0.10638297,994.2514,-1106.0171,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
639.3222,338.72803,17158811,0.8875,0.11702127,3032.802,-2475.7427,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
706.3678,292.25342,17158827,0.83750004,0.12765957,4952.054,-3718.1267,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
751.1092,266.35522,17158844,0.875,0.09574468,5411.346,-3660.091,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
772.6267,256.47595,17158861,0.875,0.09574468,3530.9226,-2125.9922,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
778.05743,256.3568,17158878,0.9375,0.10638297,539.05084,61.805485,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
777.7561,268.9812,17158894,1.0500001,0.10638297,-1194.6022,1412.5782,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
764.02405,293.62415,17158911,0.95,0.12765957,-1593.1376,1876.0012,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
742.7981,323.6737,17158928,0.925,0.08510638,-1820.184,2395.489,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
725.8147,353.35437,17158944,0.8625,0.10638297,-1867.786,2577.2275,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
723.20905,359.83887,17158961,0.825,0.08510638,-1182.0365,1715.5792,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
735.277,363.66467,17158978,0.9375,0.11702127,25.58171,488.9174,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
806.5553,336.7788,17158994,0.9125,0.11702127,2824.7253,-1127.808,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
859.47375,305.6543,17159011,0.85,0.12765957,4722.698,-2452.8127,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
901.404,286.38806,17159028,0.85,0.11702127,4947.252,-2741.0183,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
916.0724,282.4204,17159045,0.875,0.11702127,2594.9565,-1492.9639,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
918.98737,285.22485,17159061,0.975,0.12765957,-173.3063,105.40737,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
919.5585,297.703,17159078,0.9875,0.12765957,-1157.9055,1241.1104,0.006717533,-0.038919523,-0.014691353,0.0,0.0,0.0
