x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
101.94467,532.08984,8687449,0.975,0.09574468,0.0,0.0,-0.008514836,-0.011210412,0.04156494,0.0,0.0,0.0
101.94467,532.08984,8687488,0.96250004,0.10638297,-0.0045307814,-0.022770582,-0.008514836,-0.011210412,0.04156494,1.3130245E-5,-6.5651225E-6,0.0
107.71324,505.52515,8687505,0.96250004,0.10638297,354.83136,-1647.04,-0.008514836,-0.011210412,0.04156494,1.3130245E-5,-6.5651225E-6,0.0
113.891815,478.1521,8687521,0.96250004,0.08510638,498.45502,-2212.675,-0.008514836,-0.011210412,0.04156494,1.3130245E-5,-6.5651225E-6,0.0
119.59857,450.3849,8687538,0.9875,0.08510638,507.21558,-2337.583,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
123.66341,418.1322,8687555,0.9875,0.10638297,364.89557,-2227.1829,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
126.43671,386.80457,8687572,1.025,0.08510638,262.6206,-2211.6248,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
126.43671,359.2245,8687588,1.0500001,0.10638297,32.26386,-1884.3658,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
126.26175,331.95422,8687605,1.075,0.08510638,-90.66074,-1727.548,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
125.93686,309.02844,8687622,1.0625,0.10638297,-132.39697,-1425.5819,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
125.93686,291.6233,8687638,1.075,0.09574468,-86.40603,-1116.5116,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
126.43671,275.97717,8687655,1.075,0.08510638,-7.6014924,-793.83124,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
126.09245,266.64514,8687672,1.075,0.08510638,18.400944,-503.63043,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
125.059006,261.52942,8687689,1.0875,0.09574468,-19.957373,-189.13953,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
124.013214,259.45386,8687705,1.1,0.09574468,-76.29061,48.08737,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
122.979004,259.31934,8687722,1.1,0.08510638,-100.218575,232.3865,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
121.43291,261.10107,8687739,1.025,0.08510638,-100.01915,285.74188,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
119.8945,269.56543,8687755,0.9875,0.08510638,-101.76867,445.71866,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
119.43898,283.59668,8687772,0.9875,0.10638297,-78.2188,799.8886,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
122.12245,303.30847,8687789,0.96250004,0.08510638,39.075317,1250.241,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
127.82228,321.8368,8687806,0.95,0.08510638,270.64108,1510.8389,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
133.31718,332.5056,8687822,0.925,0.12765957,450.10312,1278.358,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
142.5605,345.34778,8687839,0.90000004,0.11702127,587.07605,749.4505,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
154.5241,359.1676,8687856,0.90000004,0.08510638,736.20306,592.7808,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
166.6,368.22314,8687872,0.875,0.06382979,842.53,569.87854,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
180.1979,372.79285,8687889,0.83750004,0.06382979,943.4802,446.75998,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
194.81638,368.474,8687906,0.83750004,0.09574468,944.72174,-41.59488,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
210.47635,357.9474,8687923,0.83750004,0.12765957,969.9541,-688.4666,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
223.58292,342.3794,8687939,0.85,0.09574468,945.9468,-1177.002,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
235.03433,323.05518,8687956,0.9125,0.09574468,792.32025,-1481.6244,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
247.77927,294.77795,8687973,0.95,0.10638297,713.2226,-1832.3007,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
253.26535,274.3932,8687989,1.0,0.09574468,467.36078,-1770.5914,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
255.6583,261.46765,8688006,1.0125,0.11702127,172.38622,-1341.1875,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
256.3944,253.64624,8688023,1.025,0.12765957,-90.57821,-666.92267,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
256.1855,247.91455,8688040,1.025,0.12765957,-244.83826,-114.047264,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
255.14694,245.55127,8688056,1.0625,0.12765957,-176.48972,74.01101,0.02518813,0.04703164,0.017252922,0.0,0.0,0.0
254.11133,243.71045,8688073,1.075,0.12765957,-149.01901,127.97537,0.004150506,0.0056253374,-0.034197807,0.0,0.0,0.0
253.07303,243.3263,8688090,1.075,0.12765957,-119.569626,103.13422,0.004150506,0.0056253374,-0.034197807,0.0,0.0,0.0
