x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
294.88187,566.74146,13903825,0.675,0.10638297,0.0,0.0,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903844,0.7,0.10638297,-0.10454455,-0.19594702,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903861,0.725,0.10638297,0.0038001467,0.009825595,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903878,0.7625,0.10638297,0.014409801,0.030419266,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903894,0.7625,0.10638297,-0.0018965992,-0.0021801046,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903911,0.77500004,0.10638297,0.014031649,0.028328585,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,566.74146,13903928,0.75,0.09574468,-0.0063047796,-0.0131699545,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
294.88187,539.999,13903945,0.75,0.06382979,-0.016270021,-707.1099,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
295.3817,517.3329,13903961,0.7875,0.10638297,15.255032,-1580.7383,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
296.38132,486.77808,13903978,0.77500004,0.08510638,43.45801,-2249.9934,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
300.0461,459.0155,13903995,0.77500004,0.10638297,147.43633,-2325.44,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
303.20145,425.70105,13904011,0.7625,0.08510638,232.58304,-2194.026,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
307.578,395.7622,13904028,0.7625,0.08510638,299.7118,-1983.4758,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
313.1508,361.87122,13904045,0.7625,0.12765957,367.5828,-2038.4736,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
321.01718,330.48657,13904062,0.77500004,0.09574468,456.9461,-1993.4498,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
330.17047,302.8557,13904078,0.7625,0.12765957,565.1256,-1833.5077,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
338.02676,286.10083,13904095,0.77500004,0.08510638,610.02655,-1374.8701,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
349.4493,268.50952,13904112,0.77500004,0.08510638,638.21783,-816.7013,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
361.5479,255.59851,13904128,0.77500004,0.12765957,735.3043,-521.16296,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
375.66357,247.5741,13904145,0.7875,0.12765957,853.72797,-309.20175,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
388.46588,247.62573,13904162,0.7875,0.10638297,915.78015,-63.533558,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
398.01566,253.69275,13904179,0.8125,0.09574468,796.99866,391.29898,-0.017598331,0.0023796558,-0.028593063,0.0,0.0,0.0
407.26254,271.5746,13904195,0.8125,0.08510638,561.06433,1023.6411,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
410.93924,295.0702,13904212,0.8125,0.10638297,316.618,1669.9155,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
410.81552,324.15564,13904229,0.8,0.10638297,5.036958,2107.8552,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
409.5891,350.23145,13904245,0.8,0.10638297,-211.01694,2213.4224,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
409.84445,376.7306,13904262,0.8,0.08510638,-276.693,1986.087,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
411.7394,386.8927,13904279,0.7875,0.12765957,-152.40663,1307.602,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
413.5792,392.1256,13904296,0.8,0.12765957,117.854485,367.13614,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
416.45276,393.97668,13904312,0.8,0.12765957,209.35097,-278.38693,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
423.5085,395.26025,13904329,0.77500004,0.12765957,330.08377,-449.12384,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
440.83337,385.99524,13904346,0.7625,0.08510638,735.8473,-519.3593,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
460.72186,366.83484,13904362,0.7625,0.08510638,1311.1118,-1000.92737,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
474.93158,346.9668,13904379,0.75,0.11702127,1477.9838,-1526.3983,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
490.8042,317.2041,13904396,0.7625,0.08510638,1243.6757,-1968.6147,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
498.4134,301.77185,13904412,0.75,0.09574468,719.2242,-1770.777,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
507.00702,277.20142,13904429,0.77500004,0.08510638,385.06348,-1520.7463,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
510.0952,265.588,13904446,0.7625,0.08510638,161.5484,-1075.0603,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
510.81158,262.62268,13904463,0.77500004,0.09574468,-61.737682,-383.30692,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
510.81158,260.76233,13904479,0.7875,0.08510638,-205.99858,167.62558,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
512.4311,263.08667,13904496,0.7875,0.08510638,-161.88898,446.77304,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
514.81024,276.6129,13904513,0.77500004,0.10638297,51.185154,713.0237,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
510.35803,302.89807,13904529,0.7875,0.10638297,-14.475926,1383.5286,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
500.59607,336.56934,13904546,0.8,0.10638297,-382.0163,2279.8079,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
489.53278,374.40173,13904563,0.7875,0.08510638,-821.3517,2830.0518,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
482.46143,408.34717,13904580,0.77500004,0.12765957,-891.9264,2774.0703,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
477.17828,445.99622,13904596,0.77500004,0.09574468,-593.3587,2544.7961,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
472.8797,486.87146,13904613,0.7875,0.08510638,-251.57977,2369.903,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
470.77643,514.1162,13904630,0.77500004,0.08510638,-55.893993,2106.714,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
471.3651,540.2113,13904646,0.7875,0.08510638,63.42499,1744.9547,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
474.06476,555.44556,13904663,0.77500004,0.12765957,186.9361,1157.7762,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
481.46698,571.69775,13904680,0.7625,0.09574468,407.57184,618.6722,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
492.24774,587.8944,13904696,0.7375,0.08510638,671.5997,478.46472,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
512.8104,599.5773,13904713,0.7,0.08510638,1085.6011,574.2562,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
519.80865,602.2816,13904718,0.475,0.11702127,1265.2942,570.6278,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
519.80865,602.2816,13904725,0.475,0.11702127,1265.2942,570.6278,0.0019213259,-0.030096263,-0.05487442,0.0,0.0,0.0
597.28345,465.45203,13905313,0.6875,0.10638297,0.0,0.0,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
597.28345,465.45203,13905331,0.71250004,0.10638297,0.3042799,0.2281099,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
597.28345,465.45203,13905348,0.71250004,0.10638297,-0.07214041,-0.056076568,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
597.28345,465.45203,13905365,0.7,0.08510638,-7.206294E-4,1.5192409E-4,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
597.28345,465.45203,13905381,0.725,0.08510638,0.018191205,0.01614596,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
597.28345,465.45203,13905398,0.725,0.08510638,0.012073999,0.009540693,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
608.78076,471.12903,13905415,0.75,0.08510638,233.50865,115.304794,0.0044296533,0.0063383877,0.003279686,0.0,0.0,0.0
