x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
548.7992,181.13098,17176690,1.075,0.12765957,0.0,0.0,-0.013052136,-0.032902427,0.008235931,0.0,0.0,0.0
548.7992,181.13098,17176707,1.1375,0.12765957,-0.72284406,-0.24132514,-0.013052136,-0.032902427,0.008235931,0.0,0.0,0.0
548.7992,181.13098,17176724,1.1625,0.14893617,-0.050122917,-0.016510356,-0.013052136,-0.032902427,0.008235931,3.355443E-6,0.0,0.0
537.0822,208.90161,17176741,1.0,0.11702127,-668.2149,1583.7937,-0.013052136,-0.032902427,0.008235931,3.355443E-6,0.0,0.0
498.77112,266.53284,17176757,1.0125,0.10638297,-2138.2573,3638.5056,-0.013052136,-0.032902427,0.008235931,3.355443E-6,0.0,0.0
452.82495,337.31152,17176774,1.0,0.10638297,-3293.191,5218.2314,-0.013052136,-0.032902427,0.008235931,3.355443E-6,0.0,0.0
413.54855,403.8374,17176791,0.9875,0.12765957,-3740.569,5886.8394,0.005558282,-0.04232195,0.022587776,3.355443E-6,0.0,0.0
374.36185,468.36194,17176808,0.95,0.11702127,-3353.2493,5367.631,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
338.2308,525.2589,17176824,0.925,0.09574468,-2406.1606,3944.421,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
306.29037,581.1135,17176841,0.9125,0.12765957,-1888.9758,3216.4612,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
296.37634,594.8833,17176858,0.8875,0.08510638,-1143.898,1908.3031,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
289.67938,601.9662,17176874,0.9125,0.09574468,-208.29613,196.66019,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
285.93982,603.17004,17176891,1.0,0.10638297,441.38486,-1011.3116,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
283.3159,592.0536,17176908,0.975,0.10638297,485.2219,-1484.5273,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
315.01303,516.7186,17176924,0.925,0.11702127,1064.0289,-3061.1082,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
359.627,442.5963,17176941,0.925,0.08510638,2388.9736,-5044.7246,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
427.00214,339.7804,17176958,0.8625,0.11702127,4279.2764,-7312.1313,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
502.33643,251.36792,17176975,0.8625,0.08510638,5656.103,-7905.1675,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
568.95087,183.53528,17176991,0.875,0.12765957,5796.6914,-6475.968,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
624.8401,140.06897,17177008,0.875,0.12765957,4388.578,-3446.5442,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
663.19354,122.51001,17177025,0.8625,0.08510638,2791.5176,-818.8734,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
682.20764,121.73511,17177041,0.875,0.11702127,1188.2202,869.7978,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
690.8291,131.76599,17177058,0.95,0.12765957,-68.285965,1773.1042,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
693.4262,161.88977,17177075,0.9375,0.09574468,-718.5344,2429.3416,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
676.46,210.20447,17177092,0.975,0.10638297,-1285.4281,3322.797,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
626.23224,282.97253,17177108,1.0,0.11702127,-2396.5347,4445.8516,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
570.6342,349.60925,17177125,1.0125,0.12765957,-3940.131,5245.441,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
521.0896,403.91833,17177142,1.0,0.12765957,-4509.828,4791.0835,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
486.61438,440.2744,17177158,0.925,0.12765957,-3862.3474,3508.1924,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
464.5846,461.3761,17177175,0.875,0.09574468,-2166.9004,1670.786,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
459.23328,463.17566,17177192,0.8875,0.09574468,-435.68765,-64.28093,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
459.11188,460.15784,17177209,1.0125,0.10638297,712.33575,-1077.0067,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
488.34875,422.0736,17177225,0.9375,0.11702127,1621.5603,-2134.8894,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
545.38336,367.45728,17177242,0.8875,0.09574468,3246.4634,-3598.3376,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
602.5084,323.19678,17177259,0.875,0.08510638,4701.4,-4405.915,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
643.8139,300.5609,17177275,0.8625,0.12765957,4500.4395,-3363.5938,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
667.9375,293.25037,17177292,0.8625,0.12765957,2909.1138,-1241.0587,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
675.06256,295.57422,17177309,0.9375,0.12765957,687.11725,679.29095,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
676.75757,310.02344,17177326,0.9375,0.08510638,-607.5252,1483.9077,0.005558282,-0.04232195,0.022587776,0.0,0.0,0.0
663.0555,338.67944,17177342,0.9125,0.12765957,-1314.5474,2109.5603,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
622.5481,393.8994,17177359,0.8875,0.10638297,-2327.6333,3205.95,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
598.5406,430.53503,17177376,0.8625,0.11702127,-2713.213,3615.9893,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
578.4533,469.6891,17177392,0.8625,0.10638297,-2383.1064,3279.5422,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
579.7891,469.24023,17177409,0.83750004,0.08510638,-1087.052,1640.8824,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
590.2031,468.2693,17177426,0.9375,0.11702127,694.95654,-413.95587,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
647.5121,442.995,17177442,0.9125,0.11702127,2657.169,-1645.6907,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
711.6901,401.6477,17177459,0.85,0.12765957,4677.425,-3006.9055,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
757.6924,373.5763,17177476,0.8625,0.09574468,5145.2534,-3268.2363,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
786.4012,358.2002,17177493,0.85,0.12765957,3686.8604,-2392.6772,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
796.46533,355.2777,17177509,0.85,0.12765957,1157.5593,-779.34686,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
799.56744,358.56482,17177526,0.975,0.11702127,-595.54913,623.22894,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
798.12195,372.54358,17177543,0.8875,0.08510638,-978.95245,1224.7472,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
775.4929,414.33203,17177559,0.85,0.08510638,-1410.0657,2166.7583,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
762.47455,437.30542,17177576,0.8,0.12765957,-1631.4089,2687.5732,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
750.0059,468.66846,17177593,0.7875,0.09574468,-1512.2397,2715.3887,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
749.73376,474.6223,17177610,0.7625,0.09574468,-795.9602,1598.2816,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
779.13837,473.2052,17177626,0.875,0.08510638,652.7798,118.99965,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
840.54535,445.01123,17177643,0.90000004,0.09574468,3385.37,-1578.4785,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
898.4061,408.12036,17177660,0.85,0.12765957,4977.7046,-2821.3264,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
936.92883,386.26477,17177676,0.83750004,0.08510638,4642.83,-2879.0273,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
956.0062,377.1919,17177693,0.8625,0.09574468,2584.1174,-1879.055,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
961.34766,377.20825,17177710,0.9125,0.09574468,81.44636,-184.7298,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
963.4293,383.3462,17177727,1.0375,0.11702127,-856.2448,875.572,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
960.88403,396.25916,17177743,1.0,0.12765957,-1026.2788,1212.8242,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
952.75714,414.75256,17177760,0.9125,0.08510638,-874.86505,1406.53,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
950.5458,423.4579,17177777,0.8875,0.08510638,-629.00464,1253.2294,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
950.6684,424.07275,17177793,0.90000004,0.08510638,-371.70657,734.4066,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
1012.1931,411.7517,17177810,0.9125,0.10638297,1483.9783,-282.16943,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
1096.3785,370.47375,17177827,0.8125,0.08510638,4506.4087,-1897.8248,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
1146.6046,349.94666,17177833,0.52500004,0.14893617,6025.171,-2662.4941,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
1146.6046,349.94666,17177842,0.52500004,0.14893617,6025.171,-2662.4941,0.0044466257,0.030142441,-0.029929161,0.0,0.0,0.0
