x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
202.9118,280.64343,71287395,0.83750004,0.11702127,0.0,0.0,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
202.9118,280.64343,71287426,0.875,0.11702127,-0.0034294405,-0.005408085,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
202.9118,280.64343,71287443,0.925,0.11702127,0.0043736063,0.0069266846,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
209.65195,260.36755,71287460,0.95,0.12765957,290.8106,-874.807,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
212.01361,250.95032,71287476,0.975,0.12765957,357.658,-1164.8838,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
213.00546,242.46472,71287493,0.9875,0.12765957,275.86505,-1059.161,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
214.5481,230.92163,71287510,0.9875,0.12765957,164.73093,-905.41943,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
214.9079,217.61853,71287527,0.9875,0.12765957,9.165954,-701.61584,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
215.59512,207.00903,71287543,0.9875,0.12765957,-67.99518,-581.881,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
215.90756,199.33911,71287560,0.975,0.12765957,5.4474697,-705.1544,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
215.90756,195.19617,71287577,0.975,0.12765957,-8.574467,-366.959,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
215.90756,192.98462,71287593,0.96250004,0.12765957,-7.746203,-53.824375,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
216.77762,191.13501,71287610,0.96250004,0.12765957,7.8538465,95.87427,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
220.05087,189.2854,71287627,0.9375,0.12765957,103.687195,79.89979,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
226.11652,189.12756,71287644,0.96250004,0.12765957,294.7441,16.268246,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
235.34698,191.7716,71287660,0.96250004,0.12765957,530.1079,80.709984,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
247.28021,196.35925,71287677,0.95,0.12765957,783.37225,269.50763,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
261.5788,204.00232,71287694,0.95,0.12765957,953.97577,473.21768,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
284.11575,212.22229,71287710,0.9375,0.10638297,1257.5061,623.9243,-0.024990205,0.005661279,-0.0016803741,0.0,0.0,0.0
304.33707,216.46545,71287727,0.9125,0.11702127,1461.836,545.17865,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
326.21634,220.57617,71287744,0.925,0.10638297,1534.581,368.56522,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
348.34674,221.11365,71287761,0.9125,0.10638297,1513.0826,76.68371,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
365.28592,218.3534,71287777,0.90000004,0.11702127,1249.6952,-182.3359,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
378.7102,214.23462,71287794,0.9125,0.10638297,921.75684,-343.77124,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
390.2043,207.91626,71287811,0.925,0.12765957,601.13055,-499.7868,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
396.30652,202.1449,71287827,0.925,0.12765957,274.37338,-524.45215,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
399.21124,197.36694,71287844,0.925,0.12765957,74.61806,-447.5147,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
401.32278,193.65686,71287861,0.925,0.12765957,-82.28997,-308.29645,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
401.84705,191.76147,71287877,0.9375,0.12765957,-149.1023,-143.00487,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
401.84705,190.90454,71287894,0.90000004,0.12765957,-128.41316,-22.614384,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
400.74615,191.97302,71287911,0.8625,0.10638297,-124.63413,80.7101,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
397.82672,200.755,71287928,0.875,0.09574468,-173.56949,334.7151,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
392.91425,221.24377,71287944,0.875,0.12765957,-285.09143,916.441,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
388.47043,242.58582,71287961,0.8875,0.12765957,-365.6127,1500.6605,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
386.0945,271.51855,71287978,0.875,0.10638297,-321.77377,2064.1028,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
386.14798,301.65613,71287994,0.875,0.12765957,-120.07108,2211.5918,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
388.86563,335.25732,71288011,0.8875,0.12765957,150.82246,2248.3306,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
394.09827,368.5974,71288028,0.8875,0.09574468,370.24997,2201.0972,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
401.1128,398.14404,71288045,0.875,0.10638297,519.0453,2028.2114,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
410.47418,432.15076,71288061,0.875,0.10638297,643.48474,1954.8627,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
418.2918,459.91846,71288078,0.85,0.12765957,678.09906,1806.2672,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
425.03415,493.214,71288095,0.85,0.12765957,563.8946,1839.1058,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
429.65237,518.9404,71288111,0.875,0.11702127,376.79712,1703.4636,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
433.09528,546.85474,71288128,0.85,0.10638297,194.22261,1610.3965,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
434.5309,562.7444,71288145,0.85,0.12765957,46.26119,1213.1034,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
432.93704,573.3158,71288162,0.85,0.10638297,-94.95748,713.04926,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
429.87427,582.6699,71288178,0.8875,0.11702127,-243.04848,308.56976,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
424.6374,587.5929,71288195,0.90000004,0.11702127,-374.77228,42.322052,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
409.2963,593.5635,71288212,0.9125,0.10638297,-705.7587,72.98343,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
390.3936,596.6847,71288228,0.9125,0.10638297,-1194.8528,69.71456,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
376.43454,597.62317,71288245,0.9125,0.11702127,-1363.9542,1.7686311,-0.019992163,0.004529029,0.014655113,0.0,0.0,0.0
355.21185,599.50183,71288262,0.77500004,0.08510638,-1377.7227,-14.83929,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
340.86688,597.839,71288271,0.2875,0.10638297,-1429.3995,-57.066696,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
340.86688,597.839,71288278,0.2875,0.10638297,-1429.3995,-57.066696,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
353.36282,445.90503,71288448,0.9375,0.12765957,0.0,0.0,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
353.36282,445.90503,71288476,0.9375,0.12765957,0.03869716,0.048451636,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
387.2441,421.09314,71288496,0.9375,0.12765957,2120.3083,-1568.0516,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
417.96042,407.18396,71288512,0.875,0.12765957,2486.6692,-1372.2981,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
457.4679,394.2328,71288529,0.75,0.10638297,2837.732,-1152.1399,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
476.3228,387.2638,71288537,0.4875,0.11702127,2995.7883,-1129.7765,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
476.3228,387.2638,71288543,0.4875,0.11702127,2995.7883,-1129.7765,0.032006267,0.0036232173,0.04372406,0.0,0.0,0.0
508.31238,461.89807,71289059,0.77500004,0.10638297,0.0,0.0,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289081,0.83750004,0.10638297,-0.013110742,-0.009606941,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289097,0.8875,0.10638297,-0.0024737923,-0.0010444283,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289114,0.8875,0.12765957,0.010043061,0.010024391,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289131,0.8875,0.12765957,0.020142715,0.018116742,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289147,0.85,0.10638297,-0.03779688,-0.03369439,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
508.31238,461.89807,71289161,0.8625,0.09574468,0.04110295,0.037156913,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
509.46045,488.58765,71289181,0.85,0.09574468,28.900503,848.0971,-0.022394985,0.0028985739,0.034978867,0.0,0.0,0.0
