x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
424.83957,317.96057,14437510,0.83750004,0.09574468,0.0,0.0,-0.012840241,0.0020540655,7.724762E-4,0.0,0.0,0.0
422.3101,323.84045,14437537,0.8625,0.09574468,-342.51917,796.116,-0.012840241,0.0020540655,7.724762E-4,0.0,0.0,0.0
414.95322,353.90125,14437553,0.875,0.10638297,-636.40625,2390.2534,-0.012840241,0.0020540655,7.724762E-4,0.0,0.0,0.0
413.61716,392.55713,14437570,0.875,0.10638297,-322.9876,3065.0527,-0.012840241,0.0020540655,7.724762E-4,1.814733E-5,-2.7220995E-5,0.0
417.07834,437.89124,14437587,0.875,0.08510638,50.48579,3470.7515,-0.012840241,0.0020540655,7.724762E-4,1.814733E-5,-2.7220995E-5,0.0
422.25375,486.48035,14437603,0.8125,0.09574468,328.06274,3694.2908,-0.012840241,0.0020540655,7.724762E-4,1.814733E-5,-2.7220995E-5,0.0
428.95853,532.4474,14437620,0.7625,0.11702127,631.7651,3330.0369,-0.012840241,0.0020540655,7.724762E-4,1.814733E-5,-2.7220995E-5,0.0
434.33646,560.52185,14437630,0.52500004,0.12765957,707.2246,3201.9595,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
434.33646,560.52185,14437637,0.52500004,0.12765957,707.2246,3201.9595,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
300.38007,340.1731,14437895,0.825,0.09574468,0.0,0.0,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
329.4001,317.60437,14437921,0.8625,0.08510638,4222.104,-3283.4727,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
368.05066,293.08228,14437938,0.83750004,0.12765957,3349.4995,-2190.8962,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
423.59418,254.48181,14437954,0.83750004,0.11702127,3963.5977,-2631.6748,0.0057278275,0.017643243,-0.015381813,0.0,0.0,0.0
485.78094,219.85059,14437971,0.8,0.09574468,4442.542,-2681.457,0.0057278275,0.017643243,-0.015381813,2.5165823E-6,0.0,0.0
551.3021,177.97095,14437988,0.71250004,0.12765957,4769.427,-2877.594,0.0057278275,0.017643243,-0.015381813,2.5165823E-6,0.0,0.0
566.79333,167.80347,14437992,0.425,0.07446808,4806.681,-2913.9612,0.0057278275,0.017643243,-0.015381813,2.5165823E-6,0.0,0.0
566.79333,167.80347,14438000,0.425,0.07446808,4806.681,-2913.9612,0.0057278275,0.017643243,-0.015381813,2.5165823E-6,0.0,0.0
609.27954,460.1211,14439854,0.5375,0.10638297,0.0,0.0,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439876,0.625,0.10638297,0.058833353,0.042911578,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439893,0.625,0.10638297,-0.02286752,-0.017140308,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439897,0.6375,0.10638297,-0.010361479,-0.010703572,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439918,0.65000004,0.12765957,0.019791879,0.014403393,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439943,0.6625,0.10638297,-0.008530702,-0.006318452,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439960,0.6875,0.11702127,0.012772088,0.011244748,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
609.27954,460.1211,14439976,0.6875,0.09574468,0.009055981,0.0042815967,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
591.22186,467.96252,14439993,0.7,0.08510638,-451.8173,198.11612,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
581.8259,472.54346,14440010,0.725,0.08510638,-961.96875,431.51077,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
574.2852,476.2439,14440026,0.7375,0.06382979,-976.53894,454.80176,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
567.2005,479.84216,14440043,0.725,0.06382979,-667.64294,332.6652,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
559.13245,484.50354,14440060,0.7375,0.08510638,-224.32425,158.47853,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
551.4931,489.08887,14440077,0.7375,0.08510638,-279.15668,205.02881,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
546.1051,492.7788,14440093,0.7625,0.09574468,-397.00668,265.0104,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
540.8976,497.33606,14440110,0.77500004,0.11702127,-319.68982,255.56342,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
537.73724,501.06982,14440127,0.7625,0.12765957,-196.47258,238.62297,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
534.12384,507.53174,14440143,0.7625,0.12765957,-134.41458,303.10156,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
532.20184,512.0194,14440160,0.7625,0.11702127,-97.26956,340.07413,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
531.80475,515.73645,14440177,0.75,0.09574468,-29.378017,295.3995,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
532.5164,519.5154,14440194,0.7625,0.09574468,64.13749,223.60391,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
534.67584,521.3141,14440210,0.75,0.08510638,154.54332,127.70268,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
540.3423,525.0056,14440227,0.7375,0.08510638,310.96893,132.24762,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
548.38226,528.1572,14440244,0.75,0.08510638,496.764,180.12018,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
557.3262,528.53577,14440260,0.75,0.08510638,661.178,121.648735,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
567.1205,526.3334,14440277,0.75,0.08510638,731.7026,-37.048775,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
574.63043,522.6515,14440294,0.725,0.10638297,640.00604,-269.5302,2.9811263E-4,0.009274662,0.012259483,0.0,0.0,0.0
581.0241,517.26733,14440311,0.725,0.12765957,482.20926,-420.32935,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
586.2452,511.70984,14440327,0.725,0.12765957,318.2898,-468.07098,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
590.1484,506.50635,14440344,0.725,0.08510638,191.97054,-436.90704,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
594.061,499.6123,14440361,0.725,0.07446808,145.62003,-410.46603,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
596.51105,494.16675,14440377,0.71250004,0.06382979,121.75879,-392.053,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
598.61273,489.74414,14440394,0.725,0.07446808,89.17912,-332.56442,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
599.5049,485.98645,14440411,0.725,0.06382979,42.8392,-250.22906,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
600.5113,484.5924,14440427,0.7375,0.07446808,6.3280106,-98.11842,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
600.7823,482.76038,14440444,0.7375,0.08510638,-11.910322,-31.109524,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
600.7823,482.33362,14440461,0.75,0.06382979,-18.9913,3.781917,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
601.2821,482.33362,14440478,0.7375,0.06382979,-14.526953,37.885124,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
602.16754,484.5929,14440494,0.7375,0.07446808,11.968972,103.89143,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
604.11633,489.89075,14440511,0.75,0.08510638,80.406136,272.1507,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
605.7408,495.4485,14440528,0.75,0.09574468,138.5664,420.7406,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
607.77905,500.98962,14440544,0.7625,0.10638297,151.48328,481.5179,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
609.8621,505.5818,14440561,0.7375,0.10638297,144.57184,409.36365,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
611.94653,509.13794,14440578,0.7625,0.10638297,134.85587,283.04114,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
614.02985,512.1017,14440595,0.75,0.09574468,130.72662,162.27756,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
617.998,515.8491,14440611,0.7375,0.09574468,178.11852,135.69237,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
622.2469,517.33057,14440628,0.7375,0.09574468,244.01979,106.68777,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
627.4509,518.7622,14440645,0.71250004,0.10638297,338.4378,91.77215,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
632.38245,518.7622,14440661,0.725,0.11702127,372.39392,16.725214,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
637.28314,517.33606,14440678,0.71250004,0.12765957,339.0966,-98.70732,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
642.5179,513.96497,14440695,0.71250004,0.12765957,314.92197,-203.2795,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
647.6726,509.62256,14440712,0.71250004,0.10638297,305.5167,-312.3608,-0.015761524,-0.008580267,0.009807587,0.0,0.0,0.0
