x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
321.37323,373.93628,8502544,1.0500001,0.09574468,0.0,0.0,0.022111377,-0.021184742,0.109417915,0.0,0.0,0.0
321.37323,373.93628,8502573,1.1125001,0.09574468,0.017892687,0.022718033,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
321.37323,373.93628,8502588,1.1375,0.11702127,0.024337607,0.029691717,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
309.2321,385.44653,8502623,1.1,0.10638297,-293.6948,278.447,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
297.78546,397.41235,8502639,1.1,0.12765957,-752.50836,736.2636,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
289.0801,410.90454,8502656,1.1125001,0.10638297,-937.0216,1059.7438,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
282.28647,427.5647,8502673,1.0875,0.08510638,-734.4709,1210.5917,0.022111377,-0.021184742,0.109417915,2.9360124E-6,0.0,0.0
280.82178,440.37463,8502690,1.075,0.12765957,-43.42816,916.9875,0.022111377,-0.021184742,0.109417915,0.0,0.0,0.0
281.99445,453.66516,8502706,1.075,0.10638297,175.49535,844.3145,0.022111377,-0.021184742,0.109417915,0.0,0.0,0.0
287.2194,468.7146,8502723,1.0625,0.08510638,365.81125,860.99097,0.022111377,-0.021184742,0.109417915,0.0,0.0,0.0
295.7842,484.82605,8502740,1.0125,0.08510638,625.79016,854.6055,0.022111377,-0.021184742,0.109417915,0.0,0.0,0.0
302.88895,492.56006,8502756,1.0,0.11702127,687.30084,754.2362,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
318.25967,503.2937,8502773,1.025,0.12765957,862.4167,623.5636,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
335.2087,510.5702,8502790,1.0500001,0.10638297,1099.1735,412.11813,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
351.2932,514.03674,8502807,1.0500001,0.12765957,1240.7113,211.8126,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
363.72528,513.6952,8502823,1.0625,0.12765957,1081.239,-11.946367,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
372.8288,511.7881,8502840,1.1125001,0.12765957,710.41974,-287.0601,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
380.12906,507.38306,8502857,1.1,0.12765957,371.59006,-414.58447,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
390.92584,492.88623,8502874,1.125,0.10638297,343.56027,-718.74475,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
399.2051,476.28845,8502890,1.125,0.12765957,432.70166,-1096.1633,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
408.86505,453.24915,8502907,1.1,0.10638297,552.6732,-1529.395,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
412.1007,434.73633,8502924,1.0875,0.10638297,432.81985,-1614.2036,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
411.67328,418.29932,8502940,1.1,0.12765957,85.923416,-1353.1501,0.0016891018,-0.016947806,0.007534027,0.0,0.0,0.0
