x,y,timestamp,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz
400.34753,87.838135,146953231,0.83750004,0.10638297,0.0,0.0,-0.0070447456,-0.004166484,-6.6280365E-4,0.0,0.0,0.0
400.34753,87.838135,146953262,0.8875,0.10638297,0.0035289521,7.982504E-4,-0.0070447456,-0.004166484,-6.6280365E-4,0.0,0.0,0.0
391.5829,135.07373,146953279,0.9125,0.12765957,-578.4469,3259.6533,-0.0070447456,-0.004166484,-6.6280365E-4,0.0,0.0,0.0
377.0093,184.15808,146953295,0.9125,0.12765957,-1015.1079,4025.0103,-0.0070447456,-0.004166484,-6.6280365E-4,0.0,0.0,0.0
362.13208,236.90356,146953312,0.925,0.12765957,-1205.2026,4320.3687,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
348.07867,289.52893,146953329,0.9375,0.12765957,-1207.5151,4269.45,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
336.4081,346.516,146953346,0.9375,0.12765957,-1043.0195,3964.219,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
328.67743,406.0359,146953362,0.95,0.12765957,-688.43524,3595.7932,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
324.1551,457.8009,146953379,0.9375,0.12765957,-297.88513,3435.9924,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
323.9225,501.30432,146953396,0.9375,0.12765957,38.881836,2977.259,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
327.02835,536.0105,146953412,0.925,0.10638297,322.55563,2046.168,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
331.65286,556.7062,146953429,0.9125,0.12765957,465.54538,1349.1552,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
336.48752,566.0648,146953446,0.83750004,0.10638297,514.13727,422.5782,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
336.8682,566.74146,146953448,0.55,0.09574468,501.19733,325.61816,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
336.8682,566.74146,146953455,0.55,0.09574468,501.19733,325.61816,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
379.35437,98.500244,146953794,0.85,0.10638297,0.0,0.0,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
379.35437,98.500244,146953814,0.90000004,0.12765957,0.023476914,0.005616057,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
397.50604,88.88904,146953830,0.9125,0.12765957,1576.7609,-834.9018,0.010364205,-0.019333191,0.015469551,0.0,0.0,0.0
421.28705,82.28381,146953847,0.8875,0.12765957,2018.998,-763.1635,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
453.36255,82.87634,146953864,0.8875,0.12765957,2365.7366,-292.26404,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
482.71136,90.24902,146953880,0.8625,0.12765957,2458.4336,214.81323,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
508.93256,103.78577,146953897,0.85,0.09574468,2079.3696,958.2476,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
523.03925,117.72937,146953914,0.8625,0.12765957,1430.565,1306.8284,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
531.3675,144.2312,146953931,0.8875,0.11702127,558.7804,1563.6486,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
525.2934,171.10107,146953947,0.90000004,0.12765957,-352.50333,1843.6671,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
506.09424,191.59192,146953964,0.925,0.12765957,-1240.0415,1768.2556,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
473.84357,219.86523,146953981,0.925,0.12765957,-2182.2712,1777.5321,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
431.34262,241.73389,146953997,0.9375,0.12765957,-2980.0122,1580.496,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
397.0294,256.31165,146954014,0.925,0.09574468,-3201.1853,1160.8402,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
373.94183,264.25757,146954031,0.9375,0.11702127,-2400.6514,625.018,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
361.01096,267.83765,146954048,0.925,0.09574468,-1183.5725,-13.037498,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
357.21844,269.0929,146954064,0.8,0.08510638,-58.066315,-255.6617,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
356.8617,269.0929,146954067,0.45000002,0.09574468,36.855816,-273.1953,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
356.8617,269.0929,146954075,0.45000002,0.09574468,36.855816,-273.1953,0.016291363,0.01653345,0.02837658,0.0,0.0,0.0
323.3726,561.4104,146954673,0.8625,0.12765957,0.0,0.0,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
323.3726,561.4104,146954697,0.8875,0.11702127,-0.012570429,-0.02231481,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
336.74588,534.6041,146954716,0.8875,0.09574468,868.09375,-1741.697,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
363.55,505.4093,146954732,0.875,0.11702127,1816.5797,-2216.2673,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
400.72134,471.39795,146954749,0.875,0.10638297,2580.4038,-2576.5105,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
438.43918,446.13953,146954766,0.8625,0.10638297,2928.6497,-2411.1025,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
474.95966,422.72314,146954783,0.85,0.11702127,2962.9585,-1819.9553,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
513.2164,405.10034,146954799,0.8625,0.12765957,2596.8728,-1190.5372,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
545.5076,391.30603,146954816,0.85,0.10638297,2162.7456,-674.57477,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
572.55396,379.62463,146954833,0.8625,0.08510638,1817.3762,-476.52365,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
587.876,373.011,146954849,0.8625,0.11702127,1152.7703,-301.21664,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
596.05597,370.30164,146954866,0.875,0.10638297,453.6129,-89.34154,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
598.45776,368.44995,146954883,0.8875,0.10638297,-180.12282,81.1516,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
597.42365,368.60522,146954900,0.875,0.11702127,-506.80206,201.8538,-0.026966907,-0.034773245,-0.025299072,0.0,0.0,0.0
586.6133,370.219,146954916,0.875,0.10638297,-726.34125,217.70912,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
552.4159,378.80884,146954933,0.8875,0.10638297,-1586.3768,380.63434,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
520.94574,393.8589,146954950,0.9125,0.12765957,-2501.2585,820.93463,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
491.26398,413.56726,146954966,0.90000004,0.11702127,-2767.8027,1304.2,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
466.0218,439.20105,146954983,0.9125,0.10638297,-2243.1895,1744.1598,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
446.76782,461.81982,146955000,0.9125,0.10638297,-1374.0201,1845.3601,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
428.96426,496.73743,146955016,0.90000004,0.11702127,-918.60614,2044.0381,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
424.4915,514.39905,146955033,0.8875,0.12765957,-403.89252,1804.2668,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
425.8085,527.5381,146955050,0.9125,0.11702127,163.6063,1170.4493,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
431.09106,533.2035,146955067,0.9125,0.10638297,650.5293,360.99863,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
451.3332,537.49207,146955083,0.90000004,0.10638297,1212.9529,-139.60864,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
476.30493,530.24243,146955100,0.875,0.11702127,1775.9917,-519.5195,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
509.87982,511.8811,146955117,0.875,0.12765957,2304.2087,-1033.5146,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
535.1574,487.06152,146955133,0.875,0.08510638,2380.0488,-1673.4673,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
564.83014,453.2694,146955150,0.875,0.10638297,2026.5526,-2405.0242,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
581.3733,425.80273,146955167,0.85,0.11702127,1400.7188,-2411.9226,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
595.2171,400.50305,146955184,0.8625,0.10638297,771.7275,-1971.9946,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
601.48035,386.29102,146955200,0.8625,0.08510638,301.97305,-1339.2429,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
601.782,383.02844,146955217,0.8875,0.08510638,-194.25252,-339.73682,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
600.00525,383.57776,146955234,0.8875,0.11702127,-412.59442,332.02863,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
593.9748,390.57617,146955250,0.875,0.12765957,-601.32275,818.183,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
580.57404,416.14124,146955267,0.8875,0.10638297,-840.39734,1408.4629,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
571.37506,440.88904,146955284,0.90000004,0.12765957,-911.59045,1901.7323,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
565.8211,462.30432,146955301,0.8875,0.09574468,-768.47516,2075.0017,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
563.563,492.05518,146955317,0.90000004,0.10638297,-373.37296,1970.265,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
564.1313,504.2765,146955334,0.9125,0.12765957,52.67032,1446.3594,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
567.35266,519.99756,146955351,0.9125,0.10638297,342.18973,943.1545,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
572.0516,531.6632,146955367,0.925,0.10638297,429.72836,684.7234,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
577.038,538.60315,146955384,0.9125,0.11702127,456.339,301.72375,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
585.37885,544.49243,146955401,0.9125,0.11702127,496.17688,148.25914,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
598.55914,547.19434,146955417,0.90000004,0.10638297,686.9298,17.038532,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
617.4618,543.9519,146955434,0.90000004,0.10638297,1084.3434,-189.65466,0.018426472,0.0041814,-0.03623867,0.0,0.0,0.0
633.0526,536.1002,146955451,0.875,0.09574468,1304.913,-465.0505,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
649.1643,524.1681,146955468,0.85,0.10638297,1242.8431,-845.6169,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
667.4665,510.23755,146955484,0.8625,0.10638297,1107.8918,-1071.9432,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
682.75366,491.60217,146955501,0.8625,0.09574468,1004.62225,-1237.8138,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
693.0283,472.06946,146955518,0.83750004,0.12765957,822.54456,-1351.8441,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
708.6849,437.65552,146955534,0.83750004,0.08510638,764.0737,-1804.2433,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
717.298,415.79883,146955551,0.83750004,0.12765957,588.983,-1939.9324,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
725.06915,398.30933,146955568,0.85,0.10638297,441.86105,-1538.3042,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
730.79254,385.06592,146955585,0.8625,0.08510638,316.46704,-911.8079,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
733.0545,379.03516,146955601,0.8625,0.08510638,74.757866,-244.3568,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
733.739,376.87024,146955618,0.8625,0.08510638,-36.876415,88.02412,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
733.3544,377.969,146955635,0.8875,0.10638297,-161.67291,322.38525,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
728.27637,392.25964,146955651,0.875,0.12765957,-287.085,728.7171,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
711.1644,430.69836,146955668,0.8625,0.10638297,-704.1292,1709.7087,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
694.96674,471.55737,146955685,0.875,0.10638297,-1201.4747,2891.6602,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
679.48193,512.63416,146955701,0.8875,0.10638297,-1386.2317,3471.9321,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
665.3081,556.4629,146955718,0.9125,0.12765957,-1248.3622,3424.1807,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
654.4617,598.3285,146955735,0.90000004,0.11702127,-851.98425,2916.4146,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
648.20764,632.23145,146955752,0.8875,0.11702127,-437.15393,2308.799,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
645.4233,661.4956,146955768,0.90000004,0.12765957,-120.635185,1881.5071,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
642.0363,685.67676,146955785,0.9125,0.11702127,54.22736,1333.5415,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
638.397,705.04285,146955802,0.9125,0.11702127,-14.037987,1024.6034,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
636.4417,714.79443,146955818,0.925,0.12765957,-96.21286,585.42114,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
634.72455,715.37036,146955869,0.90000004,0.10638297,72.2573,-385.4238,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
641.7395,688.5768,146955885,0.875,0.11702127,679.99194,-2518.8315,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
652.3187,648.2709,146955902,0.85,0.08510638,792.7454,-2998.9448,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
662.18335,611.447,146955919,0.85,0.08510638,749.87085,-2826.7515,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
675.67584,567.26025,146955936,0.85,0.12765957,854.9852,-2932.1882,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
689.3491,520.50964,146955952,0.83750004,0.12765957,931.8624,-3094.178,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
700.36774,470.364,146955969,0.825,0.11702127,860.51105,-3139.9617,0.0067411773,-0.012654878,-0.012990952,0.0,0.0,0.0
711.9961,429.91174,146955986,0.85,0.08510638,731.06226,-2919.9507,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
721.98425,405.8661,146956002,0.8625,0.12765957,613.43646,-2137.4182,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
733.5712,386.04138,146956019,0.85,0.08510638,564.4322,-1057.6704,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
746.81537,367.41248,146956036,0.83750004,0.12765957,691.81476,-470.18448,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
765.73096,353.07446,146956053,0.8625,0.12765957,918.4967,-370.30386,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
788.5174,345.00452,146956069,0.83750004,0.12765957,1306.4231,-389.10278,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
806.64734,341.06873,146956086,0.83750004,0.11702127,1513.9237,-231.04721,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
826.2903,342.0017,146956103,0.825,0.12765957,1366.8595,203.24034,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
838.8184,346.4392,146956119,0.825,0.12765957,1035.4712,456.2132,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
847.5737,353.49744,146956136,0.83750004,0.11702127,582.2227,632.80054,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
853.84,372.33716,146956153,0.85,0.11702127,273.4389,992.4607,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
849.5517,388.9662,146956170,0.8625,0.12765957,-149.54091,1318.3531,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
835.75055,406.46167,146956186,0.8625,0.10638297,-763.7574,1377.5092,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
815.23334,428.56055,146956203,0.8625,0.11702127,-1449.9086,1438.855,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
791.9998,445.4431,146956220,0.85,0.10638297,-1866.169,1252.6936,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
767.3244,456.7616,146956236,0.83750004,0.12765957,-1927.3763,961.661,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
744.6975,463.84583,146956253,0.85,0.12765957,-1714.292,513.1911,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
724.69226,467.0775,146956270,0.875,0.12765957,-1408.6088,25.477922,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
713.4224,467.22913,146956287,0.85,0.11702127,-1017.89264,-198.27112,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
708.25305,467.22913,146956303,0.8625,0.12765957,-408.43524,-276.7087,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
706.6886,467.22913,146956320,0.8625,0.12765957,106.75195,-201.9683,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
706.2479,466.34058,146956337,0.8875,0.12765957,350.0856,-143.33684,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
709.33704,466.34058,146956353,0.8625,0.12765957,405.15976,-62.027447,0.0053929426,-0.010123901,-0.010393143,0.0,0.0,0.0
